filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,MV,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous MV,Country
350706,FIDUCIARY TRUST COMPANY OF CANADA,416-957-6010,,,Small,190.0,316837802.0,2.1053,73.4055,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.0,3.7421,0001689636,M5H 3T4,,0,0,0.0,A6,TORONTO,0.0,,,,,212805125.0,67.165,"",Trust,,0.0,Canada
358709,FIDUCIARY TRUST COMPANY OF NEW ENGLAND,603-695-4320,,,Small,518.0,1268980117.0,5.2124,59.4707,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.9,3.5541,0001698221,03101,,0,0,0.0,NH,MANCHESTER,0.0,,,,,366482958.0,28.88,"",Trust,,0.0,United States
70758,FIDUCIARY TRUST INTERNATIONAL LLC,781-274-9300,,,Small,2051.0,1850166843.0,9.7026,34.4593,0.0,202.2,,264.05,2010-02-23 05:00:00 UTC,30.48,73.08,30.56,69.48,15.959999999999999,11.600000000000001,11.16,12.31,15.049999999999999,11.129999999999999,11.49,13.43,3.5,3.2711,0001424480,01773,,0,0,0.0,MA,LINCOLN,0.0,0.8204,0.0,0.9027,3.11,433639414.0,23.438,"","Investment Advisor,Hedge Fund,Trust",2010-02-23 05:00:00 UTC,0.0,United States
392082,FIDUCIENT ADVISORS LLC,3128531000,42,33,Small,146.0,505173604.0,0.0,65.0682,3.27,60.73,2.96,57.94,2018-02-12 05:00:00 UTC,16.06,58.98,16.68,53.69,4.53,9.719999999999999,,,4.12,8.98,,,8.4,5.2538,0001729866,60661,-5.3093,0,0,533498924.0,IL,CHICAGO,2262952.0,0.1096,0.1533,0.8949,-4.26,431949564.0,85.505,"FINANCE concentrated,ETF Investor",Investment Advisor,2018-02-12 05:00:00 UTC,533498924.0,United States
256200,FIELD & MAIN BANK,270-831-1544,,,Small,255.0,257428001.0,6.4516,34.9223,5.63,286.46,4.93,323.95,2014-02-13 05:00:00 UTC,31.5,125.31,27.46,135.16,10.549999999999999,17.64,15.39,14.05,11.379999999999999,18.65,16.05,14.96,8.3,11.8145,0001594492,42419,8.8672,0,0,236460589.0,KY,HENDERSON,363020.0,0.4571,0.1678,0.9276,1.27,8193089.0,3.183,Low BETA Stock Focus,Banks,2014-02-13 05:00:00 UTC,236460589.0,United States
659827,FIELDER CAPITAL GROUP LLC,212-913-9415,,,Micro,180.0,223771088.0,24.4186,44.8783,18.83,18.53,21.87,20.94,2024-02-06 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.7,0.8023,0002010765,37203,35.2167,0,0,165490749.0,TN,NASHVILLE,1247882.0,0.2217,0.1555,0.2853,,112778968.0,50.399,"","",2024-02-06 05:00:00 UTC,165490749.0,United States
570481,FIERA CAPITAL (UK) LTD,44 20 7518 2100,,,Mid,60.0,2286044467.0,10.0,35.8338,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.6,3.2667,0001928090,W1S 3AE,,0,0,0.0,X0,LONDON,0.0,,,,,0.0,0.0,"",Hedge Fund,,0.0,UNITED KINGDOM
80482,FIERA CAPITAL CORP,514-954-3300,68,70,Large,546.0,34313327148.0,19.9634,39.603,5.01,264.82,5.84,284.75,2010-11-16 05:00:00 UTC,19.35,101.77,22.94,109.46,8.73,15.07,14.249999999999998,11.57,9.58,15.939999999999998,15.27,11.77,14.5,18.5861,0001505817,H3A 0H5,5.3373,0,0,32574711033.0,A8,MONTREAL,45108137.0,0.3385,0.1738,0.9145,-0.66,1030711129.0,3.004,Long-Term Focus,Investment Advisor,2010-11-16 05:00:00 UTC,32574711033.0,Canada
3188,FIERA CAPITAL INC.,2126445252,,,Mid,33.0,2254585549.0,0.0,59.4305,0.0,353.63,,399.52,2001-11-15 05:00:00 UTC,18.97,87.97,21.08,90.96,9.9,13.450000000000001,14.530000000000001,9.76,11.35,13.81,14.940000000000001,9.58,3.1,3.9394,0000945425,10152,,0,0,0.0,NY,NEW YORK,0.0,0.5483,0.0,1.1284,-2.21,0.0,0.0,"","Investment Advisor,Hedge Fund",2001-11-15 05:00:00 UTC,0.0,United States
556203,"FIFTH LANE CAPITAL, LP",5128863101,,,Micro,218.0,115810677.0,116.5517,62.2074,4.42,2.35,3.86,18.46,2022-02-14 05:00:00 UTC,14.72,0.0,21.25,,,,,,,,,,0.1,1.7379,0001858558,78705,35.8067,19,18,85276086.0,TX,AUSTIN,11306652.0,-0.2297,0.0916,0.2395,,26941381.0,23.263,"","Investment Advisor,Hedge Fund",2022-02-14 05:00:00 UTC,85276086.0,United States
1040,FIFTH THIRD BANCORP,5135795300,,,Large,2581.0,25563147280.0,13.2203,28.3581,6.04,348.67,6.89,364.21,2001-05-10 04:00:00 UTC,33.93,106.27,33.59,122.64,10.100000000000001,15.58,13.170000000000002,11.17,11.88,17.36,14.330000000000002,11.64,14.3,34.6186,0000035527,45263,8.7411,0,0,23508274820.0,OH,CINCINNATI,24608508.0,0.4166,0.1736,0.9865,0.49,7658737728.0,29.96,Long-Term Focus,Banks,2001-05-10 04:00:00 UTC,23508274820.0,United States
94473,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",8009723030,,,Large,2438.0,26593605964.0,3.8966,27.5548,0.0,182.96,,173.99,2002-05-06 04:00:00 UTC,9.88,99.77,9.97,92.93,5.99,14.84,13.73,6.35,5.25,14.05,13.270000000000001,5.9799999999999995,3.4,3.6764,0000035528,45263,,0,0,0.0,OH,CINCINNATI,0.0,0.2782,0.0,1.0352,-4.2,8688871953.0,32.673,"",Banks,2002-05-06 04:00:00 UTC,0.0,United States
121808,"FIFTH THIRD SECURITIES, INC.",513-534-7421,31,38,Small,239.0,1030458684.0,7.173,33.8379,5.21,204.21,5.01,188.33,2005-05-13 04:00:00 UTC,20.62,65.45,21.74,63.67,5.66,10.6,9.030000000000001,6.97,5.58,10.36,8.68,6.88,4.6,10.3207,0000073956,45202,6.6576,0,0,966137072.0,OH,CINCINNATI,1612600.0,0.1964,0.1431,0.7709,-2.71,1030134225.0,99.969,"FINANCE concentrated,ETF Investor",Investment Advisor,2005-05-13 04:00:00 UTC,966137072.0,United States
631995,FIFTH THIRD WEALTH ADVISORS LLC,5135347462,,,Small,248.0,641939130.0,33.0645,51.8698,7.36,33.2,7.27,32.0,2023-04-27 04:00:00 UTC,33.2,0.0,32.0,,,,,,,,,,3.4,2.1551,0001899030,45263,108.4849,0,0,307906738.0,OH,CINCINNATI,2276591.0,0.5076,0.1473,0.9716,,351901321.0,54.818,"",Investment Advisor,2023-04-27 04:00:00 UTC,307906738.0,United States
555839,FIFTHDELTA LTD,44 203 989 5555,,,Small,16.0,562416672.0,56.25,97.3657,-3.05,-34.71,3.66,-32.46,2022-02-11 05:00:00 UTC,-18.9,0.0,-18.1,,,,,,,,,,2.0,2.7273,0001872766,W1S 3DJ,-13.6379,0,0,651230816.0,X0,LONDON,35112234.0,-0.4458,0.3676,1.3508,,0.0,0.0,"","Investment Advisor,Hedge Fund",2022-02-11 05:00:00 UTC,651230816.0,UNITED KINGDOM
107519,FIG CORP.,212-798-6110,,,Small,14.0,583689840.0,14.2857,99.9965,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.3,1.7143,0001387345,10105,,1,0,0.0,NY,NEW YORK,0.0,,,,,14647500.0,2.509,"","",,0.0,United States
40842,FIG LLC,212-798-6100,,,Small,14.0,583689840.0,14.2857,99.9965,0.0,105.64,,-29.82,2004-02-17 05:00:00 UTC,11.59,65.22,5.0,46.29,4.83,10.56,8.57,2.8899999999999997,3.6799999999999997,7.91,7.55,1.5,2.1,2.8571,0001245521,10105,,1,0,0.0,NY,NEW YORK,0.0,0.1704,0.0,0.9199,-5.12,14647500.0,2.509,"","",2004-02-17 05:00:00 UTC,0.0,United States
431181,FIL INVESTMENT ADVISORS,441-295-0665,,,Small,64.0,649284472.0,3.125,51.8534,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.6,3.0625,0001758149,HM19,,0,0,0.0,D0,PEMBROKE,0.0,,,,,0.0,0.0,"","",,0.0,BERMUDA
463036,FIL INVESTMENT ADVISORS (UK) LTD,440173236114,,,Small,94.0,829783502.0,10.6383,56.514,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.0,2.6383,0001796292,TN119DZ,,0,0,0.0,X0,HILDENBOROUGH,0.0,,,,,0.0,0.0,"","",,0.0,UNITED KINGDOM
506218,FIL INVESTMENT MANAGEMENT (AUSTRALIA) LTD,02 9225 0566,,,Small,110.0,1025301660.0,10.0,37.3221,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.9,3.2,0001833560,NSW 2000,,0,0,0.0,C3,SYDNEY,0.0,,,,,0.0,0.0,"","",,0.0,AUSTRALIA
289135,FIL INVESTMENT MANAGEMENT (HONG KONG) LTD,852 2629 2800,,,Small,81.0,1480259490.0,25.9259,50.6336,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.5,2.1358,0001632421,00000,,0,0,0.0,K3,HONG KONG,0.0,,,,,943843538.0,63.762,"","",,0.0,HONG KONG
289133,FIL INVESTMENT MANAGEMENT (SINGAPORE) LTD,65 6511 2200,,,Mid,36.0,2311083955.0,16.6667,77.7818,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.6,2.8611,0001632423,018960,,0,0,0.0,U0,SINGAPORE,0.0,,,,,13597376.0,0.588,"","",,0.0,SINGAPORE
289136,FIL INVESTMENT SERVICES (UK) LTD,01732 36 11 44,,,Micro,19.0,173804732.0,21.0526,81.1733,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.8,2.8947,0001632426,TN11 9DZ,,0,0,0.0,X0,KENT,0.0,,,,,0.0,0.0,"","",,0.0,UNITED KINGDOM
289139,FIL INVESTMENTS INTERNATIONAL,01732 36 11 44,,,Large,616.0,56504854268.0,9.7403,24.3456,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.0,3.224,0001632425,TN11 9DZ,,1,0,0.0,X0,KENT,0.0,,,,,1745325678.0,3.089,"","",,0.0,UNITED KINGDOM
1029,FIL LTD,617-563-7000,,,Large,910.0,100859866478.0,16.9231,18.7752,6.76,331.62,6.12,237.81,2001-05-14 04:00:00 UTC,19.38,81.69,19.19,75.3,4.8,12.68,11.88,14.08,3.5900000000000003,11.88,10.77,12.46,11.6,16.7168,0000318989,00000,5.9707,1,0,95177134726.0,D0,HAMILTON,430033042.0,0.1139,0.1721,0.9696,-4.37,2845648134.0,2.821,"Long-Term Focus,Low BETA Stock Focus","",2001-05-14 04:00:00 UTC,95177134726.0,BERMUDA
623696,"FINANCIAL & TAX ARCHITECTS, LLC",314-858-1122,24,21,Small,101.0,363438583.0,24.7525,45.006,1.94,5.08,2.96,4.87,2023-02-09 05:00:00 UTC,10.53,0.0,10.83,,1.66,,,,1.6,,,,2.1,3.8235,0001758543,63131,7.5235,0,0,338008587.0,MO,ST LOUIS,1694708.0,-0.1003,0.1177,0.6273,-5.61,225832806.0,62.138,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor,Short-Term Focus",Investment Advisor,2023-02-09 05:00:00 UTC,338008587.0,United States
431375,"FINANCIAL ADVISORS, LLC",9784753242,55,42,Small,81.0,483062042.0,11.6883,88.7267,6.86,89.8,5.15,62.3,2019-02-14 05:00:00 UTC,23.93,94.03,24.56,63.04,9.28,14.180000000000001,,,6.98,10.27,,,10.7,15.9221,0001766909,01810,8.2945,0,0,446063289.0,MA,ANDOVER,119724.0,0.4008,0.1589,0.9007,0.18,440288069.0,91.145,FINANCE concentrated,Investment Advisor,2019-02-14 05:00:00 UTC,446063289.0,United States
164828,FINANCIAL ADVISORY GROUP,713-627-7660,40,53,Small,93.0,566813848.0,8.6022,71.4231,3.24,202.4,4.94,239.02,2012-02-02 05:00:00 UTC,17.8,70.14,21.47,78.06,4.52,11.21,9.34,8.41,6.460000000000001,12.23,10.36,9.31,23.6,23.2308,0001539338,77056,7.4931,0,0,527302338.0,TX,HOUSTON,956715.0,0.1064,0.1567,0.8421,-4.38,514577784.0,90.784,"FINANCE concentrated,Long-Term Focus,ETF Investor",Investment Advisor,2012-02-02 05:00:00 UTC,527302338.0,United States
647833,"FINANCIAL ADVISORY PARTNERS, LLC",407-478-6314,,,Small,73.0,258786312.0,24.2424,44.3449,5.57,10.51,4.25,10.77,2023-10-04 04:00:00 UTC,18.57,0.0,17.41,,,,,,,,,,5.9,6.8182,0001994252,32789,-5.9189,0,0,275067368.0,FL,WINTER PARK,918671.0,0.0375,0.1474,0.7361,,133190763.0,51.467,"",Investment Advisor,2023-10-04 04:00:00 UTC,275067368.0,United States
392729,FINANCIAL ADVOCATES INVESTMENT MANAGEMENT,3608662345,,,Small,816.0,1727287577.0,16.4295,22.1262,5.27,90.26,5.61,106.89,2018-02-15 05:00:00 UTC,26.56,84.26,26.16,101.0,8.03,13.0,,,10.18,14.979999999999999,,,4.8,12.8072,0001730293,98502,12.9361,14,5,1529437475.0,WA,OLYMPIA,6874147.0,0.3008,0.1717,0.8511,-1.5,1171432841.0,67.819,"FINANCE concentrated,Long-Term Focus,ETF Investor",Investment Advisor,2018-02-15 05:00:00 UTC,1529437475.0,United States
626866,"FINANCIAL ALTERNATIVES, INC",858-459-8289,,,Micro,83.0,129302889.0,4.8193,60.0449,5.05,22.06,5.0,20.45,2023-03-10 05:00:00 UTC,19.42,0.0,18.74,,,,,,,,,,4.8,4.4024,0001967227,92037,9.2242,0,0,118382953.0,CA,LA JOLLA,173773.0,0.3278,0.1268,0.8905,,116310676.0,89.952,"",Investment Advisor,2023-03-10 05:00:00 UTC,118382953.0,United States
658885,"FINANCIAL ARCHITECTS, LLC",7705178160,,,Micro,23.0,144462641.0,17.3913,87.7712,3.17,2.72,3.3,2.82,2024-01-29 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,0.8261,0002008540,30188,13.8238,0,0,126917781.0,GA,WOODSTOCK,283822.0,-0.2684,0.0837,0.4607,,143315317.0,99.206,"",Investment Advisor,2024-01-29 05:00:00 UTC,126917781.0,United States
499390,"FINANCIAL AVENGERS, INC.",(415) 773-2174,82,75,Micro,181.0,188380499.0,17.6796,74.9087,1.2,32.7,6.37,41.5,2021-02-05 05:00:00 UTC,25.42,0.0,32.38,,6.2,,,,8.870000000000001,,,,11.9,10.5921,0001844393,94612,13.286,0,0,166287561.0,CA,OAKLAND,458605.0,0.1521,0.2186,1.174,-4.84,1764184.0,0.937,Mega-Cap Focus,Investment Advisor,2021-02-05 05:00:00 UTC,166287561.0,United States
556120,"FINANCIAL CONNECTIONS GROUP, INC.",415-924-1091,,,Micro,283.0,91303000.0,99.3939,81.4157,4.35,13.86,4.54,14.73,2022-02-14 05:00:00 UTC,16.67,0.0,19.9,,,,,,,,,,2.7,5.8606,0001907157,94925,-40.8797,0,0,154436000.0,CA,CORTE MADERA,1067457.0,0.0959,0.1675,0.869,,80875000.0,88.579,"",Investment Advisor,2022-02-14 05:00:00 UTC,154436000.0,United States
286320,"FINANCIAL CONSULATE, INC",(410) 823-7283,37,30,Small,42.0,338391897.0,20.0,88.6631,5.01,82.23,5.5,84.05,2015-02-03 05:00:00 UTC,18.76,58.23,18.98,54.03,2.34,9.610000000000001,8.44,,0.6,9.02,8.28,,8.6,18.225,0001624510,21031,11.2826,0,0,304083284.0,MD,HUNT VALLEY,713112.0,-0.0302,0.1677,0.9559,-6.87,334025686.0,98.71,"FINANCE concentrated,Long-Term Focus",Investment Advisor,2015-02-03 05:00:00 UTC,304083284.0,United States
540873,"FINANCIAL COUNCIL, LLC",410-821-9200,,,Micro,86.0,169094079.0,15.6627,61.0508,5.42,26.62,5.77,24.24,2021-11-10 05:00:00 UTC,22.79,0.0,25.34,,,,,,,,,,6.7,5.9277,0001883629,21204,13.4058,0,0,149105377.0,MD,TOWSON,204250.0,0.3099,0.1751,0.8979,,126661438.0,74.906,"",Investment Advisor,2021-11-10 05:00:00 UTC,149105377.0,United States
1044,FINANCIAL COUNSELORS INC,(913) 663-0600,52,70,Mid,599.0,5934477699.0,10.0167,24.8983,7.42,517.96,7.02,465.17,2001-05-15 04:00:00 UTC,31.11,114.02,29.44,129.64,12.590000000000002,16.439999999999998,14.34,12.34,13.320000000000002,18.09,15.57,13.26,10.3,19.3234,0000949623,66211,5.9258,0,0,5602487616.0,KS,OVERLAND PARK,7364468.0,0.5887,0.1647,0.8986,3.39,1302664428.0,21.951,"Long-Term Focus,Low BETA Stock Focus,Index Clone",Investment Advisor,2001-05-15 04:00:00 UTC,5602487616.0,United States
221667,FINANCIAL DESIGNS CORP,9096261642,,,Micro,19.0,151726986.0,61.1111,87.846,4.31,15.52,4.11,15.64,2023-04-27 04:00:00 UTC,14.09,0.0,18.72,,,,,,,,,,0.8,1.7778,0001561383,91711-1612,24.056,0,0,122305220.0,CA,CLAREMONT,823687.0,0.185,0.1163,0.8002,,151726986.0,100.0,"",Investment Advisor,2023-04-27 04:00:00 UTC,122305220.0,United States
1045,FINANCIAL ENGINES ADVISORS L.L.C.,408-498-6000,34,29,Large,366.0,44368548970.0,22.6776,56.8345,3.67,534.67,3.67,417.5,2008-02-07 05:00:00 UTC,16.45,41.56,16.38,52.01,1.0999999999999999,7.199999999999999,7.140000000000001,8.16,2.08,8.74,7.89,8.39,13.4,12.713,0001420473,95054,4.6513,0,0,42396574002.0,CA,SANTA CLARA,42826781.0,-0.1117,0.1553,0.8543,-7.7,40491932043.0,91.263,"FINANCE concentrated,Long-Term Focus,ETF Investor,Low BETA Stock Focus",Investment Advisor,2008-02-07 05:00:00 UTC,42396574002.0,United States
307245,FINANCIAL ENHANCEMENT GROUP LLC,765-640-1524,29,25,Small,122.0,608534816.0,16.6667,36.2083,4.4,91.53,3.88,83.3,2015-08-21 04:00:00 UTC,16.23,48.21,15.38,41.99,2.07,8.19,6.93,,2.62,7.26,6.460000000000001,,5.4,12.7982,0001641438,46013,7.1819,0,0,567759170.0,IN,ANDERSON,4114535.0,-0.0689,0.1133,0.6367,-5.18,464659075.0,76.357,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2015-08-21 04:00:00 UTC,567759170.0,United States
624239,"FINANCIAL FREEDOM, LLC",5136976400,,,Micro,366.0,168750658.0,1.9231,45.7835,3.6,19.25,3.39,20.95,2023-02-14 05:00:00 UTC,18.56,0.0,18.18,,,,,,,,,,4.1,4.7253,0001965484,45236,7.182,0,0,157443129.0,OH,CINCINNATI,116740.0,0.2534,0.1303,0.9106,,142067325.0,84.188,"",Investment Advisor,2023-02-14 05:00:00 UTC,157443129.0,United States
556927,FINANCIAL FUTURES LTD LIABILITY COMPANY .,7327227289,,,Micro,49.0,150804661.0,18.75,56.3855,3.21,8.48,3.44,9.61,2022-02-16 05:00:00 UTC,16.13,0.0,16.39,,,,,,,,,,3.8,5.5417,0001911616,08730,13.2875,0,0,133116725.0,NJ,BRIELLE,763405.0,-0.0068,0.1442,0.7401,,141869344.0,94.075,"",Investment Advisor,2022-02-16 05:00:00 UTC,133116725.0,United States
406122,"FINANCIAL GRAVITY ASSET MANAGEMENT, INC.",800.920.9722,,,Small,1983.0,731824387.0,42.8643,40.1971,4.51,78.68,4.13,25.37,2018-05-23 04:00:00 UTC,13.57,72.41,14.1,20.61,2.17,11.51,,,1.79,3.82,,,0.8,4.1946,0001741736,78734,-90.3346,0,0,7571574641.0,TX,LAKEWAY,91777210.0,-0.0693,0.0966,0.5903,-4.12,520307089.0,71.097,Low BETA Stock Focus,Investment Advisor,2018-05-23 04:00:00 UTC,7571574641.0,United States
571140,"FINANCIAL GUIDANCE GROUP, INC.",727-787-7526,,,Micro,58.0,154031592.0,10.5263,59.4409,4.46,19.03,4.34,18.11,2022-05-19 04:00:00 UTC,19.55,0.0,18.66,,,,,,,,,,4.5,5.9649,0001929349,34683,6.9944,0,0,143962357.0,FL,PALM HARBOR,583043.0,0.2045,0.1564,0.8247,,146668939.0,95.22,"",Investment Advisor,2022-05-19 04:00:00 UTC,143962357.0,United States
433438,"FINANCIAL INSIGHTS, INC.",2536276010,48,59,Small,165.0,348002097.0,11.3208,45.5445,6.27,90.22,5.24,85.8,2019-03-08 05:00:00 UTC,26.28,89.68,23.06,85.02,8.110000000000001,13.66,,,9.24,13.089999999999998,,,1.8889,1.7975,0001642058,98402,8.8367,0,0,319746948.0,WA,TACOMA,784043.0,0.3101,0.1688,0.9171,-1.32,210534713.0,60.498,"FINANCE concentrated,ETF Investor",Investment Advisor,2019-03-08 05:00:00 UTC,319746948.0,United States
393080,FINANCIAL LIFE ADVISORS,(210) 918-8998,29,19,Micro,61.0,239043213.0,6.6667,69.4139,2.91,38.88,3.31,40.1,2018-02-20 05:00:00 UTC,12.03,37.47,13.6,36.5,0.73,6.569999999999999,,,1.51,6.419999999999999,,,8.0,10.3333,0001730813,78232,2.859,0,0,232398996.0,TX,SAN ANTONIO,419712.0,-0.1684,0.125,0.6907,-6.92,223385148.0,93.45,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2018-02-20 05:00:00 UTC,232398996.0,United States
499614,FINANCIAL MANAGEMENT NETWORK INC,949-455-0300,33,49,Small,163.0,396758745.0,23.3766,46.5503,3.81,25.04,3.82,29.85,2021-02-08 05:00:00 UTC,21.71,0.0,20.83,,5.21,,,,6.279999999999999,,,,7.9,8.6883,0001844831,92691,15.8226,0,0,342557144.0,CA,MISSION VIEJO,1381111.0,0.137,0.1721,0.9518,-4.32,304568989.0,76.764,"FINANCE concentrated,ETF Investor",Investment Advisor,2021-02-08 05:00:00 UTC,342557144.0,United States
199181,"FINANCIAL MANAGEMENT PROFESSIONALS, INC.",512-329-5174,,,Small,1129.0,677868000.0,17.3996,55.5636,3.81,152.9,4.27,150.58,2013-02-06 05:00:00 UTC,18.28,70.08,21.49,66.32,3.45,11.21,8.68,7.46,4.44,10.71,9.139999999999999,7.68,12.3,13.0461,0001568132,78730,10.5537,0,0,613157000.0,TX,AUSTIN,1041064.0,0.0461,0.1312,0.8385,-4.52,600266000.0,88.552,"FINANCE concentrated,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2013-02-06 05:00:00 UTC,613157000.0,United States
660749,FINANCIAL NETWORK WEALTH ADVISORS LLC,8017480044,,,Micro,131.0,100446195.0,19.084,36.9523,2.89,2.62,3.33,2.95,2024-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.8618,0002012031,84107,6.9354,0,0,93931646.0,UT,MURRAY,443240.0,-0.198,0.1153,0.6326,,71365375.0,71.048,"",Investment Advisor,2024-02-14 05:00:00 UTC,93931646.0,United States
500461,FINANCIAL NETWORK WEALTH MANAGEMENT LLC,8018569567,47,50,Micro,111.0,211262000.0,63.964,68.8098,4.12,36.29,5.16,36.52,2021-02-12 05:00:00 UTC,19.87,0.0,23.18,,8.07,,,,8.57,,,,8.5,10.0233,0001840760,84020,-8.5513,0,0,231017000.0,UT,DRAPER,1134951.0,0.3321,0.1565,0.8558,-0.83,162611000.0,76.971,"FINANCE concentrated,ETF Investor,Low BETA Stock Focus",Investment Advisor,2021-02-12 05:00:00 UTC,231017000.0,United States
392702,"FINANCIAL PARTNERS GROUP, INC",913-826-6982,23,35,Small,184.0,627003574.0,15.2174,44.7501,3.88,70.24,4.14,74.51,2018-02-14 05:00:00 UTC,20.83,65.11,21.28,69.96,5.16,10.549999999999999,,,5.81,11.19,,,8.1,11.2948,0001731169,66210,12.4224,0,0,557721080.0,KS,OVERLAND PARK,2262399.0,0.1516,0.1518,0.8408,-3.65,513424794.0,81.885,"FINANCE concentrated,ETF Investor",Investment Advisor,2018-02-14 05:00:00 UTC,557721080.0,United States
623803,"FINANCIAL PARTNERS GROUP, LLC",615-230-9700,,,Small,97.0,258470858.0,17.7083,39.8779,4.11,27.67,3.53,28.96,2023-02-10 05:00:00 UTC,22.79,0.0,24.98,,,,,,,,,,3.3,3.6042,0001965246,37066,16.9011,0,0,221102133.0,TN,GALLATIN,308842.0,0.4603,0.1265,0.836,,23125997.0,8.947,"",Investment Advisor,2023-02-10 05:00:00 UTC,221102133.0,United States
656911,"FINANCIAL PERSPECTIVES, INC",7633347211,35,39,Small,716.0,263816412.0,8.8191,43.9122,7.3,68.52,5.74,50.81,2024-01-10 05:00:00 UTC,26.74,0.0,22.39,,7.470000000000001,,,,5.609999999999999,,,,4.0,3.7982,0002003287,55447,7.0643,0,0,246409264.0,MN,MINNEAPOLIS,138438.0,0.2832,0.1637,0.8681,-1.66,127334464.0,48.266,Short-Term Focus,Investment Advisor,2024-01-10 05:00:00 UTC,246409264.0,United States
499467,"FINANCIAL PLANNING & INFORMATION SERVICES, INC.",920-336-0863,47,46,Small,89.0,665573146.0,8.9888,57.3159,4.04,127.11,3.95,115.52,2021-02-08 05:00:00 UTC,16.64,62.0,17.13,64.39,4.3999999999999995,10.13,8.59,8.219999999999999,4.04,10.45,8.37,7.6,9.5,10.0581,0001841433,54115,4.93,0,0,634301950.0,WI,DE PERE,710548.0,0.1158,0.1339,0.8371,-3.56,628415493.0,94.417,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-02-08 05:00:00 UTC,634301950.0,United States
651087,"FINANCIAL SECURITY ADVISOR, INC.",7574311414,,,Small,114.0,286098002.0,11.6071,65.2375,4.42,11.4,3.69,14.18,2023-11-08 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.8,1.7143,0001997602,23452,12.4016,0,0,254531886.0,VA,VIRGINIA BEACH,274594.0,0.1141,0.0775,0.3414,,152686336.0,53.369,"",Investment Advisor,2023-11-08 05:00:00 UTC,254531886.0,United States
2337,"FINANCIAL SENSE ADVISORS, INC.",858-487-3939,44,41,Small,139.0,302928343.0,41.8803,44.7324,19.44,436.52,23.05,445.85,2006-05-12 04:00:00 UTC,37.26,82.29,41.39,80.41,9.879999999999999,12.76,9.41,9.1,10.780000000000001,12.53,10.4,9.64,2.9,9.0855,0001358828,92127,12.4078,7,2,269490503.0,CA,SAN DIEGO,22040597.0,0.4188,0.167,0.7481,1.36,136912145.0,45.196,"Low BETA Stock Focus,FINANCE concentrated",Investment Advisor,2006-05-12 04:00:00 UTC,269490503.0,United States
392614,FINANCIAL SERVICES ADVISORY INC,3019497300,32,34,Small,62.0,402079852.0,24.1935,61.3808,4.03,52.26,4.2,59.12,2018-02-14 05:00:00 UTC,19.39,65.15,20.41,72.14,2.94,10.549999999999999,,,4.95,11.469999999999999,,,1.4,3.5741,0001731221,20850,14.9863,0,0,349676211.0,MD,ROCKVILLE,1259541.0,0.0061,0.1532,0.8429,-5.81,400380914.0,99.577,"FINANCE concentrated,Short-Term Focus,ETF Investor,Low BETA Stock Focus",Investment Advisor,2018-02-14 05:00:00 UTC,349676211.0,United States
